,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m\/s),total_precipitation (mm of water equivalent)
2023-12-10 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.33,2.55,0.0
2023-12-10 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.76,2.82,0.0
2023-12-10 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.88,3.06,0.0
2023-12-10 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.44,3.24,0.0
2023-12-10 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.1,3.32,0.0
2023-12-10 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.51,3.22,0.0
2023-12-10 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.81,3.3,0.01
2023-12-10 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.16,3.29,0.0
2023-12-10 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.01,3.19,0.0
2023-12-10 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.93,3.35,0.0
2023-12-10 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.4,3.39,0.16
2023-12-10 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.29,4.2,0.39
2023-12-10 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.86,4.74,0.51
2023-12-10 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.89,4.47,1.47
2023-12-10 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.84,5.24,1.54
2023-12-10 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.0,4.93,1.75
2023-12-10 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.78,5.16,2.38
2023-12-10 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.49,6.68,3.36
2023-12-10 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.09,9.48,1.58
2023-12-10 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.22,10.16,0.87
2023-12-10 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.06,5.64,2.2
2023-12-10 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.42,2.73,3.25
2023-12-10 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.56,1.83,5.45
2023-12-11 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.89,4.91,4.94
2023-12-11 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.8,7.04,3.89
2023-12-11 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.21,7.26,1.59
2023-12-11 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.06,7.04,2.73
2023-12-11 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.47,6.67,1.91
2023-12-11 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.28,4.91,0.92
2023-12-11 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.18,5.38,1.44
2023-12-11 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.95,6.26,1.2
2023-12-11 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.82,6.63,0.52
2023-12-11 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.08,6.42,0.32
2023-12-11 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.94,6.51,0.06
2023-12-11 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.57,8.06,0.0
2023-12-11 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.69,7.53,0.0
2023-12-11 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.85,7.72,0.0
2023-12-11 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.93,7.74,0.0
2023-12-11 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.59,7.33,0.0
2023-12-11 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.45,6.39,0.0
2023-12-11 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.87,6.18,0.0
2023-12-11 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.67,6.11,0.0
2023-12-11 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.34,6.04,0.0
2023-12-11 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.0,5.75,0.0
2023-12-11 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.56,5.44,0.0
2023-12-11 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.17,5.0,0.0
2023-12-11 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.98,4.6,0.0
2023-12-12 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.84,4.24,0.0
2023-12-12 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.59,4.18,0.0
2023-12-12 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.42,4.24,0.0
2023-12-12 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.14,4.11,0.0
2023-12-12 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.94,3.72,0.0
2023-12-12 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.15,2.84,0.0
2023-12-12 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.92,2.64,0.0
2023-12-12 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.8,2.85,0.0
2023-12-12 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.03,3.55,0.0
2023-12-12 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.58,3.69,0.0
2023-12-12 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.76,3.97,0.0
2023-12-12 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.38,4.31,0.0
2023-12-12 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.33,4.43,0.0
2023-12-12 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.89,4.53,0.0
2023-12-12 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.21,4.64,0.0
2023-12-12 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.65,4.43,0.0
2023-12-12 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.71,3.85,0.0
2023-12-12 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.57,3.51,0.0
2023-12-12 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.11,4.27,0.0
2023-12-12 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.0,4.77,0.0
2023-12-12 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.7,5.01,0.0
2023-12-12 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.35,5.14,0.0
2023-12-12 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.32,5.18,0.0
2023-12-12 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.19,5.04,0.0
2023-12-13 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.0,4.92,0.0
2023-12-13 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.87,4.78,0.0
2023-12-13 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.77,4.68,0.0
2023-12-13 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.05,4.36,0.0
2023-12-13 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.06,4.2,0.0
2023-12-13 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.76,3.75,0.0
2023-12-13 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.68,3.75,0.0
2023-12-13 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.79,3.37,0.0
2023-12-13 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.89,3.61,0.0
2023-12-13 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.1,3.53,0.0
2023-12-13 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.88,3.22,0.0
2023-12-13 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.45,3.55,0.0
2023-12-13 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.05,3.95,0.0
2023-12-13 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.36,4.51,0.0
2023-12-13 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.61,4.8,0.0
2023-12-13 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.48,4.77,0.0
2023-12-13 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.23,4.5,0.0
2023-12-13 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.86,4.37,0.0
2023-12-13 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.22,3.65,0.0
2023-12-13 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.6,3.61,0.0
2023-12-13 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.17,3.84,0.0
2023-12-13 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.42,4.3,0.0
2023-12-13 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.17,4.46,0.0
2023-12-13 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.92,3.98,0.0
2023-12-14 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.34,3.98,0.0
2023-12-14 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.16,3.95,0.0
2023-12-14 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.85,3.7,0.0
2023-12-14 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.07,3.49,0.0
2023-12-14 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.93,3.32,0.0
2023-12-14 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.06,2.95,0.0
2023-12-14 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.06,2.79,0.0
2023-12-14 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.02,2.67,0.0
2023-12-14 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.11,2.85,0.0
2023-12-14 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.46,2.56,0.0
2023-12-14 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.14,3.05,0.0
2023-12-14 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.42,3.09,0.0
2023-12-14 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.26,2.95,0.0
2023-12-14 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.69,2.95,0.0
2023-12-14 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.11,3.21,0.0
2023-12-14 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.63,3.14,0.0
2023-12-14 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.99,2.17,0.0
2023-12-14 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.85,1.66,0.0
2023-12-14 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.04,2.73,0.0
2023-12-14 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.74,3.36,0.0
2023-12-14 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.48,3.54,0.0
2023-12-14 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.1,3.67,0.0
2023-12-14 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.26,4.07,0.0
2023-12-14 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.99,4.55,0.0
2023-12-15 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.98,4.82,0.0
2023-12-15 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.12,4.84,0.0
2023-12-15 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.99,4.78,0.0
2023-12-15 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.09,4.59,0.0
2023-12-15 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.14,4.68,0.0
2023-12-15 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.61,4.3,0.0
2023-12-15 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.63,4.23,0.0
2023-12-15 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.69,4.12,0.0
2023-12-15 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.92,4.35,0.0
2023-12-15 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.2,4.45,0.0
2023-12-15 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.09,4.52,0.0
2023-12-15 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.58,4.72,0.0
2023-12-15 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.07,4.8,0.0
2023-12-15 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.29,4.64,0.0
2023-12-15 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.0,4.31,0.0
2023-12-15 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.44,4.02,0.0
2023-12-15 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.41,3.87,0.0
2023-12-15 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.54,3.72,0.0
2023-12-15 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.43,3.69,0.0
2023-12-15 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.56,3.58,0.0
2023-12-15 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.85,3.5,0.0
2023-12-15 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.59,3.36,0.0
2023-12-15 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.27,3.26,0.0
2023-12-15 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.26,3.26,0.0
2023-12-16 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.06,3.14,0.0
2023-12-16 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.96,3.17,0.0
2023-12-16 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.84,3.33,0.0
2023-12-16 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.65,3.31,0.0
2023-12-16 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.58,3.04,0.0
2023-12-16 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.13,2.71,0.0
2023-12-16 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.35,2.71,0.0
2023-12-16 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.38,2.63,0.0
2023-12-16 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.6,2.12,0.0
2023-12-16 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.03,2.41,0.0
2023-12-16 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.51,2.47,0.0
2023-12-16 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.4,2.6,0.0
2023-12-16 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.22,2.67,0.0
2023-12-16 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.27,2.72,0.0
2023-12-16 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.3,2.82,0.0
2023-12-16 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.29,2.64,0.0
2023-12-16 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.08,2.7,0.0
2023-12-16 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.54,2.82,0.0
2023-12-16 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.81,3.39,0.0
2023-12-16 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.74,3.16,0.0
2023-12-16 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.38,3.32,0.0
2023-12-16 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.05,3.51,0.0
2023-12-16 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.38,3.83,0.0
2023-12-16 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.61,3.98,0.0
2023-12-17 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.73,3.91,0.0
2023-12-17 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.06,3.93,0.0
2023-12-17 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.18,4.07,0.0
2023-12-17 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.34,4.13,0.0
2023-12-17 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.26,4.44,0.0
2023-12-17 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.71,4.41,0.0
2023-12-17 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.52,4.45,0.01
2023-12-17 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.78,4.59,0.0
2023-12-17 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.86,5.08,0.01
2023-12-17 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.28,5.12,0.01
2023-12-17 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.77,5.06,0.0
2023-12-17 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.09,5.44,0.0
2023-12-17 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.35,5.33,0.03
2023-12-17 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.62,4.72,0.12
2023-12-17 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.12,4.77,0.78
2023-12-17 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.06,4.83,1.26
2023-12-17 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.05,4.75,1.14
2023-12-17 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.22,3.85,1.25
2023-12-17 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.43,3.8,1.44
2023-12-17 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.78,4.15,1.5
2023-12-17 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.95,4.53,2.17
2023-12-17 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.07,5.44,3.24
2023-12-17 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.24,5.78,2.75
2023-12-17 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.61,6.47,2.01
2023-12-18 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.32,7.48,2.69
2023-12-18 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.41,9.0,3.32
2023-12-18 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.38,10.16,5.59
2023-12-18 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.19,11.55,7.47
2023-12-18 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.19,13.09,9.64
2023-12-18 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.61,14.01,8.33
2023-12-18 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.79,9.57,5.93
2023-12-18 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.85,7.85,7.53
2023-12-18 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.49,7.29,6.52
2023-12-18 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.16,5.26,0.63
2023-12-18 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.14,3.94,0.4
2023-12-18 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.96,2.66,1.01
2023-12-18 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.56,5.85,1.43
2023-12-18 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.83,8.87,1.36
2023-12-18 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.77,8.89,1.19
2023-12-18 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.03,8.94,0.17
2023-12-18 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.2,8.16,0.0
2023-12-18 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.1,6.0,0.0
2023-12-18 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.84,5.87,0.0
2023-12-18 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.46,5.61,0.0
2023-12-18 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.02,5.96,0.0
2023-12-18 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.36,6.23,0.0
2023-12-18 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.16,5.42,0.0
2023-12-18 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.72,5.02,0.0
2023-12-19 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.01,4.56,0.0
2023-12-19 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.55,4.29,0.0
2023-12-19 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.12,4.53,0.0
2023-12-19 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.46,4.69,0.0
2023-12-19 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.26,5.09,0.0
2023-12-19 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.7,4.38,0.0
2023-12-19 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.58,4.2,0.0
2023-12-19 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.76,4.23,0.0
2023-12-19 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.65,4.42,0.0
2023-12-19 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.37,4.6,0.0
2023-12-19 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.46,5.32,0.0
2023-12-19 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.76,5.72,0.0
2023-12-19 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.85,6.0,0.0
2023-12-19 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.53,6.37,0.0
2023-12-19 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.45,6.57,0.0
2023-12-19 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.69,6.78,0.0
2023-12-19 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.33,6.17,0.0
2023-12-19 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.31,5.64,0.0
2023-12-19 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.97,5.25,0.0
2023-12-19 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.67,4.82,0.0
2023-12-19 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.43,4.5,0.0
2023-12-19 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.93,4.42,0.0
2023-12-19 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.59,4.73,0.0
2023-12-19 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.24,5.2,0.0
2023-12-20 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.94,5.56,0.0
2023-12-20 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.54,5.42,0.0
2023-12-20 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.38,5.07,0.0
2023-12-20 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.0,4.81,0.0
2023-12-20 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.04,4.44,0.0
2023-12-20 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.45,3.58,0.0
2023-12-20 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.38,3.41,0.0
2023-12-20 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.08,3.17,0.0
2023-12-20 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,0.05,3.18,0.0
2023-12-20 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.39,3.38,0.0
2023-12-20 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.18,3.8,0.0
2023-12-20 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.98,4.05,0.0
2023-12-20 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.64,3.87,0.0
2023-12-20 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.46,3.54,0.0
2023-12-20 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.24,3.35,0.0
2023-12-20 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.77,2.91,0.0
2023-12-20 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,7.01,2.24,0.0
2023-12-20 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,6.35,2.55,0.0
2023-12-20 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.8,2.77,0.0
2023-12-20 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,5.46,3.58,0.0
2023-12-20 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,4.77,4.34,0.0
2023-12-20 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.99,4.54,0.0
2023-12-20 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.68,4.55,0.0
2023-12-20 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.45,4.73,0.0
2023-12-21 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,3.14,4.6,0.0
2023-12-21 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.94,4.45,0.0
2023-12-21 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.81,4.28,0.0
2023-12-21 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.51,4.12,0.0
2023-12-21 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.58,4.07,0.0
2023-12-21 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.88,3.58,0.0
2023-12-21 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.82,3.2,0.0
2023-12-21 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.76,3.25,0.0
2023-12-21 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,1.91,3.52,0.0
2023-12-21 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,2.77,3.81,0.0
