Time Stamp,Load,normalized_load,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m\/s),total_precipitation (mm of water equivalent)
2024-05-15 19:00:00,12710.6391,4.150363814984253,"(40.6501, -73.9496)",era5,13.36,-5.0,15.8,5.85,0.17
2024-05-15 20:00:00,12851.0191,4.255008470790328,"(40.6501, -73.9496)",era5,13.36,-5.0,15.76,6.22,0.27
2024-05-15 21:00:00,12515.7867,4.005113335350489,"(40.6501, -73.9496)",era5,13.36,-5.0,15.58,6.76,0.33
2024-05-15 22:00:00,11737.4847,3.4249370644915365,"(40.6501, -73.9496)",era5,13.36,-5.0,15.53,7.41,0.24
2024-05-15 23:00:00,11099.078599999999,2.949044582663649,"(40.6501, -73.9496)",era5,13.36,-5.0,15.55,7.76,0.15
2024-05-16 00:00:00,10562.5199,2.5490730733228952,"(40.6501, -73.9496)",era5,13.36,-5.0,15.61,7.87,0.11
2024-05-16 01:00:00,10202.3414,2.2805821546646223,"(40.6501, -73.9496)",era5,13.36,-5.0,15.77,7.86,0.11
2024-05-16 02:00:00,9911.6307,2.063875208228925,"(40.6501, -73.9496)",era5,13.36,-5.0,15.76,7.73,0.11
2024-05-16 03:00:00,9848.246500000001,2.0166261856292427,"(40.6501, -73.9496)",era5,13.36,-5.0,15.77,7.66,0.11
2024-05-16 04:00:00,9936.0127,2.082050489592821,"(40.6501, -73.9496)",era5,13.36,-5.0,15.79,7.69,0.12
2024-05-16 05:00:00,10508.4639,2.508777650084163,"(40.6501, -73.9496)",era5,13.36,-5.0,15.71,7.81,0.21
2024-05-16 06:00:00,11285.7111,3.0881676324195078,"(40.6501, -73.9496)",era5,13.36,-5.0,15.83,7.12,0.2
2024-05-16 07:00:00,11940.1042,3.5759774394530623,"(40.6501, -73.9496)",era5,13.36,-5.0,15.81,7.19,0.14
2024-05-16 08:00:00,12132.8641,3.719668089037857,"(40.6501, -73.9496)",era5,13.36,-5.0,15.73,7.38,0.12
2024-05-16 09:00:00,12184.1708,3.757914078224675,"(40.6501, -73.9496)",era5,13.36,-5.0,15.85,7.73,0.1
2024-05-16 10:00:00,13795.3251,4.07149120423576,"(40.6501, -73.9496)",era5,13.36,-5.0,16.11,8.03,0.12
2024-05-16 11:00:00,11613.1804,3.3322758542855593,"(40.6501, -73.9496)",era5,13.36,-5.0,16.46,8.14,0.11
2024-05-16 12:00:00,11105.756,2.954022173664358,"(40.6501, -73.9496)",era5,13.36,-5.0,16.69,8.16,0.09
2024-05-16 13:00:00,11242.5551,3.055997488766801,"(40.6501, -73.9496)",era5,13.36,-5.0,16.9,8.34,0.1
2024-05-16 14:00:00,11051.326000000001,2.913447956428821,"(40.6501, -73.9496)",era5,13.36,-5.0,17.04,7.87,0.14
2024-05-16 15:00:00,10854.7262,2.766894897570414,"(40.6501, -73.9496)",era5,13.36,-5.0,17.14,7.25,0.65
2024-05-16 16:00:00,13029.2478,3.500427695336007,"(40.6501, -73.9496)",era5,13.36,-5.0,17.13,6.55,0.23
2024-05-16 17:00:00,13477.1316,3.8342975207535663,"(40.6501, -73.9496)",era5,13.36,-5.0,16.88,5.97,0.18
2024-05-16 18:00:00,11793.3333,3.466568760774847,"(40.6501, -73.9496)",era5,13.36,-5.0,16.8,4.82,0.16
2024-05-16 19:00:00,12612.7834,4.077418409334142,"(40.6501, -73.9496)",era5,13.36,-5.0,16.77,4.85,0.13
2024-05-16 20:00:00,13118.0667,4.45407603159556,"(40.6501, -73.9496)",era5,13.36,-5.0,16.63,4.94,0.07
2024-05-16 21:00:00,12955.4687,4.332869223326887,"(40.6501, -73.9496)",era5,13.36,-5.0,16.58,4.69,0.0
2024-05-16 22:00:00,12114.3901,3.7058968582972858,"(40.6501, -73.9496)",era5,13.36,-5.0,16.42,4.51,0.0
2024-05-16 23:00:00,11268.8649,3.075609826459682,"(40.6501, -73.9496)",era5,13.36,-5.0,16.2,4.09,0.0
2024-05-17 00:00:00,10714.4022,2.6622919863200103,"(40.6501, -73.9496)",era5,13.36,-5.0,16.02,3.94,0.0
2024-05-17 01:00:00,10304.1823,2.3564982818015423,"(40.6501, -73.9496)",era5,13.36,-5.0,15.67,4.86,0.0
2024-05-17 02:00:00,10020.9859,2.145392783842292,"(40.6501, -73.9496)",era5,13.36,-5.0,15.42,4.81,0.0
2024-05-17 03:00:00,9882.7353,2.0423354647656193,"(40.6501, -73.9496)",era5,13.36,-5.0,15.2,4.26,0.0
2024-05-17 04:00:00,9986.8817,2.1199702003507586,"(40.6501, -73.9496)",era5,13.36,-5.0,14.95,3.87,0.0
2024-05-17 05:00:00,10450.5128,2.4655786693669426,"(40.6501, -73.9496)",era5,13.36,-5.0,14.96,3.38,0.0
2024-05-17 06:00:00,11032.3222,2.8992817923740595,"(40.6501, -73.9496)",era5,13.36,-5.0,14.9,3.29,0.0
2024-05-17 07:00:00,13221.7988,3.6439626228193776,"(40.6501, -73.9496)",era5,13.36,-5.0,15.07,3.71,0.0
2024-05-17 08:00:00,13840.3367,3.661324928961575,"(40.6501, -73.9496)",era5,13.36,-5.0,15.4,3.81,0.0
2024-05-17 09:00:00,11037.8511,2.903403247264259,"(40.6501, -73.9496)",era5,13.36,-5.0,15.86,4.05,0.0
2024-05-17 10:00:00,10864.6538,2.7742953127647465,"(40.6501, -73.9496)",era5,13.36,-5.0,17.04,3.99,0.0
2024-05-17 11:00:00,10795.9741,2.723098820619395,"(40.6501, -73.9496)",era5,13.36,-5.0,17.87,3.63,0.0
2024-05-17 12:00:00,11486.177,3.237602631040074,"(40.6501, -73.9496)",era5,13.36,-5.0,18.48,4.03,0.0
2024-05-17 13:00:00,11797.7289,3.4698454102196483,"(40.6501, -73.9496)",era5,13.36,-5.0,19.65,3.18,0.02
2024-05-17 14:00:00,12195.015,3.765997762342728,"(40.6501, -73.9496)",era5,13.36,-5.0,19.58,2.79,0.07
2024-05-17 15:00:00,12597.2891,4.065868361674531,"(40.6501, -73.9496)",era5,13.36,-5.0,19.41,1.85,0.0
2024-05-17 16:00:00,13196.9023,4.512843122543454,"(40.6501, -73.9496)",era5,13.36,-5.0,20.77,0.43,0.0
2024-05-17 17:00:00,13331.8982,4.613474262953279,"(40.6501, -73.9496)",era5,13.36,-5.0,20.46,1.21,0.0
2024-05-17 18:00:00,13139.9705,4.470403967283301,"(40.6501, -73.9496)",era5,13.36,-5.0,19.93,1.25,0.0
2024-05-17 19:00:00,12889.2526,4.283509193455676,"(40.6501, -73.9496)",era5,13.36,-5.0,19.28,0.82,0.0
2024-05-17 20:00:00,12778.4926,4.200944425845753,"(40.6501, -73.9496)",era5,13.36,-5.0,19.61,1.24,0.0
2024-05-17 21:00:00,12429.5969,3.940864140629059,"(40.6501, -73.9496)",era5,13.36,-5.0,18.22,1.61,0.0
2024-05-17 22:00:00,11722.9472,3.4141002523831108,"(40.6501, -73.9496)",era5,13.36,-5.0,16.84,1.8,0.0
2024-05-17 23:00:00,10982.7007,2.86229201613755,"(40.6501, -73.9496)",era5,13.36,-5.0,16.37,1.87,0.0
2024-05-18 00:00:00,10461.2799,2.473604880177098,"(40.6501, -73.9496)",era5,13.36,-5.0,15.73,1.69,0.0
2024-05-18 01:00:00,10043.1121,2.161886505051128,"(40.6501, -73.9496)",era5,13.36,-5.0,15.28,1.39,0.0
2024-05-18 02:00:00,9850.537,2.018333612500049,"(40.6501, -73.9496)",era5,13.36,-5.0,15.12,1.12,0.0
2024-05-18 03:00:00,9668.6007,1.8827112910003283,"(40.6501, -73.9496)",era5,13.36,-5.0,15.38,0.84,0.04
2024-05-18 04:00:00,9626.1617,1.8510756267479131,"(40.6501, -73.9496)",era5,13.36,-5.0,15.21,0.23,0.01
2024-05-18 05:00:00,9792.3654,1.9749702625948724,"(40.6501, -73.9496)",era5,13.36,-5.0,15.25,1.09,0.0
2024-05-18 06:00:00,9903.7243,2.0579814733189297,"(40.6501, -73.9496)",era5,13.36,-5.0,15.58,1.33,0.0
2024-05-18 07:00:00,10313.303,2.3632972026749606,"(40.6501, -73.9496)",era5,13.36,-5.0,15.74,1.76,0.0
2024-05-18 08:00:00,12231.6478,2.9058659524173183,"(40.6501, -73.9496)",era5,13.36,-5.0,16.16,1.56,0.0
2024-05-18 09:00:00,10570.2111,2.5548063898689537,"(40.6501, -73.9496)",era5,13.36,-5.0,16.72,2.1,0.0
2024-05-18 10:00:00,10267.773,2.3293573880371876,"(40.6501, -73.9496)",era5,13.36,-5.0,17.46,1.87,0.0
2024-05-18 11:00:00,10182.7124,2.2659499424633296,"(40.6501, -73.9496)",era5,13.36,-5.0,18.04,1.8,0.0
2024-05-18 12:00:00,10053.2528,2.16944577318856,"(40.6501, -73.9496)",era5,13.36,-5.0,18.74,2.48,0.0
2024-05-18 13:00:00,9907.3039,2.06064984495252,"(40.6501, -73.9496)",era5,13.36,-5.0,19.12,2.83,0.0
2024-05-18 14:00:00,9865.6467,2.029596964514816,"(40.6501, -73.9496)",era5,13.36,-5.0,19.41,2.59,0.0
2024-05-18 15:00:00,10798.3281,2.2811339282379777,"(40.6501, -73.9496)",era5,13.36,-5.0,19.12,2.11,0.01
2024-05-18 16:00:00,11115.8064,2.5177944741091687,"(40.6501, -73.9496)",era5,13.36,-5.0,18.45,2.65,0.09
2024-05-18 17:00:00,11058.5734,2.918850447371185,"(40.6501, -73.9496)",era5,13.36,-5.0,17.79,2.83,0.29
2024-05-18 18:00:00,11627.9665,3.3432979824036257,"(40.6501, -73.9496)",era5,13.36,-5.0,16.36,1.76,0.36
2024-05-18 19:00:00,12439.865899999999,3.948519048525287,"(40.6501, -73.9496)",era5,13.36,-5.0,16.12,1.63,0.29
2024-05-18 20:00:00,12753.909599999999,4.182619311344538,"(40.6501, -73.9496)",era5,13.36,-5.0,15.99,0.88,0.23
2024-05-18 21:00:00,12689.0468,4.1342680833874335,"(40.6501, -73.9496)",era5,13.36,-5.0,15.93,0.75,0.19
2024-05-18 22:00:00,11981.2945,3.606682274657856,"(40.6501, -73.9496)",era5,13.36,-5.0,15.98,0.96,0.17
2024-05-18 23:00:00,11215.5671,3.0358795946872004,"(40.6501, -73.9496)",era5,13.36,-5.0,16.07,1.13,0.08
2024-05-19 00:00:00,10500.3881,2.502757637893262,"(40.6501, -73.9496)",era5,13.36,-5.0,16.07,1.04,0.02
2024-05-19 01:00:00,10039.1346,2.1589215234407235,"(40.6501, -73.9496)",era5,13.36,-5.0,15.96,1.44,0.02
2024-05-19 02:00:00,9696.5201,1.9035234864933623,"(40.6501, -73.9496)",era5,13.36,-5.0,15.8,1.79,0.0
2024-05-19 03:00:00,9480.1998,1.7422700078114495,"(40.6501, -73.9496)",era5,13.36,-5.0,15.64,1.59,0.01
2024-05-19 04:00:00,9393.8466,1.677899008440078,"(40.6501, -73.9496)",era5,13.36,-5.0,15.52,1.62,0.02
2024-05-19 05:00:00,9376.6438,1.6650753791132455,"(40.6501, -73.9496)",era5,13.36,-5.0,15.35,1.9,0.0
2024-05-19 06:00:00,9327.3656,1.6283415119117712,"(40.6501, -73.9496)",era5,13.36,-5.0,15.81,2.26,0.0
2024-05-19 07:00:00,9506.4012,1.7618015399715672,"(40.6501, -73.9496)",era5,13.36,-5.0,16.05,2.77,0.0
2024-05-19 08:00:00,9624.2113,1.8496217235089607,"(40.6501, -73.9496)",era5,13.36,-5.0,16.44,3.44,0.0
2024-05-19 09:00:00,9507.8488,1.762880636735671,"(40.6501, -73.9496)",era5,13.36,-5.0,16.73,4.0,0.0
2024-05-19 10:00:00,9610.8839,1.8396869665222824,"(40.6501, -73.9496)",era5,13.36,-5.0,17.85,4.48,0.0
2024-05-19 11:00:00,9637.6428,1.859634080642878,"(40.6501, -73.9496)",era5,13.36,-5.0,19.08,4.16,0.02
2024-05-19 12:00:00,9324.0095,1.6258397457816192,"(40.6501, -73.9496)",era5,13.36,-5.0,19.7,3.77,0.04
2024-05-19 13:00:00,9473.3218,1.7371428818488186,"(40.6501, -73.9496)",era5,13.36,-5.0,20.6,3.12,0.09
2024-05-19 14:00:00,9574.9149,1.8128742893268932,"(40.6501, -73.9496)",era5,13.36,-5.0,20.61,2.44,0.06
2024-05-19 15:00:00,9927.0415,2.075363011774275,"(40.6501, -73.9496)",era5,13.36,-5.0,20.71,2.27,0.02
2024-05-19 16:00:00,10591.4675,2.5706517286755948,"(40.6501, -73.9496)",era5,13.36,-5.0,20.67,2.11,0.01
2024-05-19 17:00:00,11397.571100000001,3.1715523823729734,"(40.6501, -73.9496)",era5,13.36,-5.0,20.64,2.21,0.02
2024-05-19 18:00:00,12496.6911,3.9908787400419663,"(40.6501, -73.9496)",era5,13.36,-5.0,19.63,2.77,0.0
2024-05-19 19:00:00,13643.1922,4.845524793545218,"(40.6501, -73.9496)",era5,13.36,-5.0,18.54,3.51,0.0
2024-05-19 20:00:00,14044.1721,5.144430646377917,"(40.6501, -73.9496)",era5,13.36,-5.0,17.06,3.22,0.0
2024-05-19 21:00:00,13810.381,4.970153760852745,"(40.6501, -73.9496)",era5,13.36,-5.0,15.82,2.46,0.0
2024-05-19 22:00:00,12853.1721,4.256613399868191,"(40.6501, -73.9496)",era5,13.36,-5.0,14.75,2.0,0.0
2024-05-19 23:00:00,11848.4817,3.5076785010245675,"(40.6501, -73.9496)",era5,13.36,-5.0,14.51,1.55,0.0
2024-05-20 00:00:00,11075.099900000001,2.9311699366444364,"(40.6501, -73.9496)",era5,13.36,-5.0,14.36,1.1,0.0
2024-05-20 01:00:00,10598.9272,2.576212476210262,"(40.6501, -73.9496)",era5,13.36,-5.0,14.13,0.54,0.0
2024-05-20 02:00:00,10315.269,2.364762734754422,"(40.6501, -73.9496)",era5,13.36,-5.0,14.01,0.4,0.0
2024-05-20 03:00:00,11913.4856,2.668695601159991,"(40.6501, -73.9496)",era5,13.36,-5.0,13.88,0.83,0.0
2024-05-20 04:00:00,10300.1153,2.353466583445913,"(40.6501, -73.9496)",era5,13.36,-5.0,13.63,0.91,0.0
2024-05-20 05:00:00,10686.0096,2.6411270493315535,"(40.6501, -73.9496)",era5,13.36,-5.0,13.66,0.95,0.0
2024-05-20 06:00:00,11210.2391,3.0319078983904713,"(40.6501, -73.9496)",era5,13.36,-5.0,13.96,1.04,0.0
2024-05-20 07:00:00,11711.1425,3.405300574591445,"(40.6501, -73.9496)",era5,13.36,-5.0,13.99,1.03,0.0
2024-05-20 08:00:00,11742.5318,3.428699367115264,"(40.6501, -73.9496)",era5,13.36,-5.0,14.52,0.95,0.0
2024-05-20 09:00:00,13628.3889,3.94705053469185,"(40.6501, -73.9496)",era5,13.36,-5.0,15.28,1.23,0.0
2024-05-20 10:00:00,11600.5477,3.3228589534207535,"(40.6501, -73.9496)",era5,13.36,-5.0,16.39,1.01,0.0
2024-05-20 11:00:00,13924.5889,4.167849416653379,"(40.6501, -73.9496)",era5,13.36,-5.0,16.84,0.68,0.0
2024-05-20 12:00:00,12355.9257,3.885946792240253,"(40.6501, -73.9496)",era5,13.36,-5.0,18.61,0.72,0.0
2024-05-20 13:00:00,13063.34,4.4132806427588145,"(40.6501, -73.9496)",era5,13.36,-5.0,19.36,1.17,0.0
2024-05-20 14:00:00,15911.0563,5.64863868394921,"(40.6501, -73.9496)",era5,13.36,-5.0,19.31,2.4,0.0
2024-05-20 15:00:00,16526.6861,6.107552835003227,"(40.6501, -73.9496)",era5,13.36,-5.0,19.98,3.93,0.0
2024-05-20 16:00:00,14697.9298,5.631766801792302,"(40.6501, -73.9496)",era5,13.36,-5.0,19.88,4.31,0.0
2024-05-20 17:00:00,15215.3183,6.017448106112871,"(40.6501, -73.9496)",era5,13.36,-5.0,19.49,4.35,0.0
2024-05-20 18:00:00,15841.568,6.484278739430707,"(40.6501, -73.9496)",era5,13.36,-5.0,18.23,3.57,0.0
2024-05-20 19:00:00,16406.775999999998,6.9056065398213615,"(40.6501, -73.9496)",era5,13.36,-5.0,17.57,3.42,0.0
2024-05-20 20:00:00,16211.9179,6.760351811188182,"(40.6501, -73.9496)",era5,13.36,-5.0,16.89,3.27,0.0
2024-05-20 21:00:00,15644.9233,6.337692210383913,"(40.6501, -73.9496)",era5,13.36,-5.0,16.07,2.85,0.0
2024-05-20 22:00:00,14452.6262,5.448908055603449,"(40.6501, -73.9496)",era5,13.36,-5.0,15.38,2.63,0.0
2024-05-20 23:00:00,17441.3656,5.901950834902294,"(40.6501, -73.9496)",era5,13.36,-5.0,15.19,2.5,0.0
2024-05-21 00:00:00,12093.3889,3.6902417553943465,"(40.6501, -73.9496)",era5,13.36,-5.0,15.03,2.38,0.0
2024-05-21 01:00:00,11412.4404,3.1826365309737517,"(40.6501, -73.9496)",era5,13.36,-5.0,14.55,2.2,0.0
2024-05-21 02:00:00,10962.596,2.8473051988446,"(40.6501, -73.9496)",era5,13.36,-5.0,14.64,2.25,0.0
2024-05-21 03:00:00,10726.2759,2.6711430993677707,"(40.6501, -73.9496)",era5,13.36,-5.0,14.5,2.52,0.0
2024-05-21 04:00:00,12545.7247,3.139990963794574,"(40.6501, -73.9496)",era5,13.36,-5.0,14.25,2.57,0.0
2024-05-21 05:00:00,11237.8078,3.052458668603614,"(40.6501, -73.9496)",era5,13.36,-5.0,14.25,2.49,0.0
2024-05-21 06:00:00,11886.7409,3.536198381459215,"(40.6501, -73.9496)",era5,13.36,-5.0,14.61,1.83,0.0
2024-05-21 07:00:00,12461.966199999999,3.9649934628771253,"(40.6501, -73.9496)",era5,13.36,-5.0,14.89,2.04,0.0
2024-05-21 08:00:00,14768.2457,4.7967436712085485,"(40.6501, -73.9496)",era5,13.36,-5.0,15.34,2.19,0.0
2024-05-21 09:00:00,14931.5187,4.918453650460759,"(40.6501, -73.9496)",era5,13.36,-5.0,16.64,2.11,0.0
2024-05-21 10:00:00,13178.1427,4.498858994568959,"(40.6501, -73.9496)",era5,13.36,-5.0,18.47,1.98,0.0
2024-05-21 11:00:00,13382.7197,4.651358565382745,"(40.6501, -73.9496)",era5,13.36,-5.0,19.87,2.0,0.0
2024-05-21 12:00:00,13786.56,4.952396670484056,"(40.6501, -73.9496)",era5,13.36,-5.0,20.79,2.38,0.0
2024-05-21 13:00:00,19501.6368,7.437756295731253,"(40.6501, -73.9496)",era5,13.36,-5.0,22.61,2.96,0.0
2024-05-21 14:00:00,15514.7071,6.240624042344484,"(40.6501, -73.9496)",era5,13.36,-5.0,23.6,3.37,0.0
2024-05-21 15:00:00,18772.1702,7.781423121101775,"(40.6501, -73.9496)",era5,13.36,-5.0,24.14,3.66,0.0
2024-05-21 16:00:00,16620.9571,7.0652653764766296,"(40.6501, -73.9496)",era5,13.36,-5.0,24.44,3.79,0.0
2024-05-21 17:00:00,17043.0326,7.379896701606114,"(40.6501, -73.9496)",era5,13.36,-5.0,24.46,3.74,0.0
2024-05-21 18:00:00,20234.7409,8.871679621269536,"(40.6501, -73.9496)",era5,13.36,-5.0,23.81,3.13,0.0
2024-05-21 19:00:00,17865.0207,7.992638273063512,"(40.6501, -73.9496)",era5,13.36,-5.0,23.19,3.15,0.0
2024-05-21 20:00:00,17839.124799999998,7.9733344723633515,"(40.6501, -73.9496)",era5,13.36,-5.0,22.56,3.28,0.0
2024-05-21 21:00:00,17221.8461,7.513191167776363,"(40.6501, -73.9496)",era5,13.36,-5.0,21.67,3.23,0.0
2024-05-21 22:00:00,15718.3361,6.3924169374658355,"(40.6501, -73.9496)",era5,13.36,-5.0,21.02,3.46,0.0
2024-05-21 23:00:00,14323.1093,5.352361172702966,"(40.6501, -73.9496)",era5,13.36,-5.0,20.76,3.42,0.0
2024-05-22 00:00:00,13348.0125,4.625486482479251,"(40.6501, -73.9496)",era5,13.36,-5.0,20.31,3.43,0.0
2024-05-22 01:00:00,12594.869,4.064064325974885,"(40.6501, -73.9496)",era5,13.36,-5.0,19.06,3.72,0.0
2024-05-22 02:00:00,12061.6878,3.6666105351480582,"(40.6501, -73.9496)",era5,13.36,-5.0,18.48,3.79,0.0
2024-05-22 03:00:00,11818.5353,3.4853553017039305,"(40.6501, -73.9496)",era5,13.36,-5.0,18.0,3.79,0.0
2024-05-22 04:00:00,11821.658,3.4876830824895526,"(40.6501, -73.9496)",era5,13.36,-5.0,17.41,3.97,0.0
2024-05-22 05:00:00,12212.9296,3.7793519947896828,"(40.6501, -73.9496)",era5,13.36,-5.0,17.08,3.78,0.0
2024-05-22 06:00:00,12756.6217,4.18464101508447,"(40.6501, -73.9496)",era5,13.36,-5.0,17.63,3.0,0.0
2024-05-22 07:00:00,13274.6729,4.570816321495099,"(40.6501, -73.9496)",era5,13.36,-5.0,17.88,2.66,0.0
2024-05-22 08:00:00,13460.8598,4.7096072038579715,"(40.6501, -73.9496)",era5,13.36,-5.0,18.9,2.38,0.0
2024-05-22 09:00:00,20996.8023,7.664870905334305,"(40.6501, -73.9496)",era5,13.36,-5.0,20.12,2.79,0.0
2024-05-22 10:00:00,14670.8538,5.611583309125217,"(40.6501, -73.9496)",era5,13.36,-5.0,22.01,2.92,0.0
2024-05-22 11:00:00,15432.2288,6.17914154259402,"(40.6501, -73.9496)",era5,13.36,-5.0,23.41,3.14,0.0
2024-05-22 12:00:00,16221.7575,6.7676866277950305,"(40.6501, -73.9496)",era5,13.36,-5.0,24.42,3.7,0.0
2024-05-22 13:00:00,22715.3569,9.833386967632986,"(40.6501, -73.9496)",era5,13.36,-5.0,25.25,3.86,0.0
2024-05-22 14:00:00,18336.1162,8.343810993175287,"(40.6501, -73.9496)",era5,13.36,-5.0,25.49,4.33,0.0
2024-05-22 15:00:00,18951.8151,8.802776654029248,"(40.6501, -73.9496)",era5,13.36,-5.0,25.86,5.12,0.0
2024-05-22 16:00:00,16860.2964,7.243678103854938,"(40.6501, -73.9496)",era5,13.36,-5.0,25.9,5.42,0.0
2024-05-22 17:00:00,16412.8167,6.910109510132857,"(40.6501, -73.9496)",era5,13.36,-5.0,25.86,5.29,0.0
2024-05-22 18:00:00,16248.370200000001,6.787524758807785,"(40.6501, -73.9496)",era5,13.36,-5.0,24.9,4.42,0.0
2024-05-22 19:00:00,17049.521099999998,7.3847334792752815,"(40.6501, -73.9496)",era5,13.36,-5.0,24.43,4.84,0.0
2024-05-22 20:00:00,22570.2991,9.725255299639066,"(40.6501, -73.9496)",era5,13.36,-5.0,23.45,4.31,0.0
2024-05-22 21:00:00,16537.3673,7.002954321839939,"(40.6501, -73.9496)",era5,13.36,-5.0,22.88,3.84,0.0
2024-05-22 22:00:00,15436.8778,6.182607086153234,"(40.6501, -73.9496)",era5,13.36,-5.0,22.14,4.25,0.0
2024-05-22 23:00:00,14288.880799999999,5.326845931206612,"(40.6501, -73.9496)",era5,13.36,-5.0,21.82,4.55,0.0
2024-05-23 00:00:00,13514.2405,4.749399232481617,"(40.6501, -73.9496)",era5,13.36,-5.0,21.45,4.19,0.0
2024-05-23 01:00:00,12960.7362,4.336795820594721,"(40.6501, -73.9496)",era5,13.36,-5.0,20.53,4.05,0.0
2024-05-23 02:00:00,12433.607399999999,3.94385372170977,"(40.6501, -73.9496)",era5,13.36,-5.0,20.09,3.62,0.0
2024-05-23 03:00:00,11825.7875,3.4907613707510654,"(40.6501, -73.9496)",era5,13.36,-5.0,19.87,3.3,0.0
2024-05-23 04:00:00,11591.271,3.315943744142251,"(40.6501, -73.9496)",era5,13.36,-5.0,19.51,3.19,0.0
2024-05-23 05:00:00,11820.5328,3.4868443150959565,"(40.6501, -73.9496)",era5,13.36,-5.0,19.35,3.12,0.1
2024-05-23 06:00:00,12333.8638,3.86950100272659,"(40.6501, -73.9496)",era5,13.36,-5.0,19.7,2.32,0.1
2024-05-23 07:00:00,12517.2433,4.00619914106104,"(40.6501, -73.9496)",era5,13.36,-5.0,19.84,2.38,0.06
2024-05-23 08:00:00,11799.4144,3.471101846801506,"(40.6501, -73.9496)",era5,13.36,-5.0,20.04,2.04,0.0
2024-05-23 09:00:00,11873.552,3.526366867703974,"(40.6501, -73.9496)",era5,13.36,-5.0,20.32,2.93,0.13
2024-05-23 10:00:00,14034.3945,4.249702737764503,"(40.6501, -73.9496)",era5,13.36,-5.0,20.46,3.2,0.16
2024-05-23 11:00:00,14323.5072,4.465218473486579,"(40.6501, -73.9496)",era5,13.36,-5.0,21.89,3.5,0.51
2024-05-23 12:00:00,12461.0376,3.9643012486914753,"(40.6501, -73.9496)",era5,13.36,-5.0,22.71,2.78,0.27
2024-05-23 13:00:00,12827.8866,4.237764614824848,"(40.6501, -73.9496)",era5,13.36,-5.0,23.03,1.03,0.04
2024-05-23 14:00:00,12984.1332,4.354236845041898,"(40.6501, -73.9496)",era5,13.36,-5.0,23.64,1.45,0.01
2024-05-23 15:00:00,13365.4316,4.638471350152363,"(40.6501, -73.9496)",era5,13.36,-5.0,24.07,2.35,0.02
2024-05-23 16:00:00,13756.3917,4.929908058361572,"(40.6501, -73.9496)",era5,13.36,-5.0,24.63,2.75,0.12
2024-05-23 17:00:00,13882.4663,5.023888918333708,"(40.6501, -73.9496)",era5,13.36,-5.0,24.8,2.59,0.03
2024-05-23 18:00:00,16875.9787,6.367928984758242,"(40.6501, -73.9496)",era5,13.36,-5.0,24.0,2.19,0.11
2024-05-23 19:00:00,15134.5865,5.957267514692406,"(40.6501, -73.9496)",era5,13.36,-5.0,23.94,1.9,0.0
2024-05-23 20:00:00,14945.8127,5.816548257489066,"(40.6501, -73.9496)",era5,13.36,-5.0,23.43,2.29,0.0
2024-05-23 21:00:00,14437.436399999999,5.437584993965302,"(40.6501, -73.9496)",era5,13.36,-5.0,22.22,2.66,0.0
2024-05-23 22:00:00,13320.7394,4.605156063884973,"(40.6501, -73.9496)",era5,13.36,-5.0,21.65,2.86,0.0
2024-05-23 23:00:00,12266.372299999999,3.8191902405999643,"(40.6501, -73.9496)",era5,13.36,-5.0,21.05,3.07,0.0
2024-05-24 00:00:00,11476.58,3.2304486578119005,"(40.6501, -73.9496)",era5,13.36,-5.0,20.87,3.46,0.0
2024-05-24 01:00:00,11011.1615,2.883507792031307,"(40.6501, -73.9496)",era5,13.36,-5.0,20.07,3.12,0.0
2024-05-24 02:00:00,10629.163,2.5987514054311007,"(40.6501, -73.9496)",era5,13.36,-5.0,19.64,2.75,0.0
2024-05-24 03:00:00,10423.7051,2.4455951778478338,"(40.6501, -73.9496)",era5,13.36,-5.0,19.29,2.82,0.0
2024-05-24 04:00:00,10467.6239,2.4783339419838635,"(40.6501, -73.9496)",era5,13.36,-5.0,18.72,2.54,0.0
2024-05-24 05:00:00,10767.2133,2.701659413177399,"(40.6501, -73.9496)",era5,13.36,-5.0,18.28,2.38,0.0
2024-05-24 06:00:00,11014.237,2.8858003881200056,"(40.6501, -73.9496)",era5,13.36,-5.0,19.13,2.1,0.0
2024-05-24 07:00:00,10973.7063,2.8555872441459407,"(40.6501, -73.9496)",era5,13.36,-5.0,19.42,2.3,0.0
2024-05-24 08:00:00,12494.4206,3.1017469127478403,"(40.6501, -73.9496)",era5,13.36,-5.0,20.32,2.21,0.0
2024-05-24 09:00:00,10683.996,2.639626034379772,"(40.6501, -73.9496)",era5,13.36,-5.0,22.19,2.47,0.0
2024-05-24 10:00:00,10741.2105,2.682275925102216,"(40.6501, -73.9496)",era5,13.36,-5.0,24.46,2.49,0.0
2024-05-24 11:00:00,10908.736,2.8071558815507176,"(40.6501, -73.9496)",era5,13.36,-5.0,25.66,2.05,0.0
2024-05-24 12:00:00,11095.0546,2.9460449381632676,"(40.6501, -73.9496)",era5,13.36,-5.0,25.76,2.37,0.0
2024-05-24 13:00:00,11498.0496,3.2464529241054905,"(40.6501, -73.9496)",era5,13.36,-5.0,26.19,2.65,0.0
2024-05-24 14:00:00,11779.4971,3.4562547246823554,"(40.6501, -73.9496)",era5,13.36,-5.0,26.42,2.68,0.0
